,ls_bbox_area,ls_other_id,image_INT_id,category_id,X_TOP_LEFT_x1,ls_x2,ls_y1,Y_BOTTOM_RIGHT_y2
6994,2160.637200000001,1599527,36494,62,34.55,105.24,361.45,424.11
6995,917.2410000000004,1599700,571718,62,296.51,335.37,41.09,76.36000000000001
6996,3176.5606,1600011,194875,62,1.29,63.199999999999996,287.97,351.17
6997,3990.4141500000005,1600031,205514,62,540.4,634.14,234.64,359.64
6998,1537.063650000001,1600295,36494,62,487.62,523.58,351.95,421.69
6999,1116.9937999999997,1600475,571718,62,182.93,227.47,18.03,62.75
7000,180.14360000000016,1601134,36494,62,616.05,629.49,305.42,328.95000000000005
7001,220.91699999999958,1601256,36494,62,360.24,379.63,273.1,288.55
7002,282.7321000000001,1601391,36494,62,377.47,396.51000000000005,255.09,284.85
7003,141.79785000000018,1602255,36494,62,391.89,410.25,274.58,288.34999999999997
7004,1129.1406000000002,1602564,571718,62,45.86,87.19,22.0,59.75
7005,667.9702000000001,1603047,36494,62,533.27,562.26,326.27,368.89
7006,830.8150000000003,1603496,571718,62,127.18,171.55,26.12,63.599999999999994
7007,1056.1743999999992,1603626,571718,62,268.6,316.3,61.13,97.80000000000001
7008,5874.035350000001,1603772,166521,63,524.15,639.48,344.32,426.0
7009,9018.585500000001,1604742,482917,63,107.02,500.0,252.81,370.79
7010,292.9645499999997,1605990,211674,64,4.98,27.09,243.89,265.84
7011,1912.8405499999978,1606672,190236,64,561.35,615.47,95.79,158.4
7012,380.7671499999999,1606885,115946,64,57.86,76.17,499.17,542.54
7013,20621.31935,1607612,267300,64,70.27,210.81,0.54,212.42999999999998
7014,786.4440999999997,1607981,194875,64,114.54,155.01,286.82,330.42
7015,3256.380549999999,1609092,131138,64,125.25,248.4,111.26,224.76
7016,19122.7712,1609229,351589,64,283.67,453.39,115.25,297.03
7017,1817.9280000000012,1609543,361103,64,450.47,480.79,172.71,265.3
7018,3576.798599999999,1610803,289393,64,0.0,38.83,20.49,317.12
7019,32387.053050000002,1611708,267300,65,3.78,638.5799999999999,161.47,303.86
7020,20986.824500000006,1614258,229659,67,17.26,343.01,334.65,473.79999999999995
7021,9003.924299999995,1615909,192871,67,485.53,640.0,333.92,427.0
7022,9353.008650000003,1616869,551350,67,252.4,476.76,181.96,248.84
7023,130858.83179999999,1620060,210032,67,0.9,640.0,159.41,396.03
7024,777.3467500000015,1620244,205514,67,609.3,640.0,235.32,266.57
7025,166638.9214,1621503,50896,67,1.43,635.7099999999999,1.17,626.88
7026,86.2592999999999,1621908,551350,67,594.93,624.64,78.65,83.10000000000001
7027,5423.824799999999,1623652,155154,70,80.77,186.67000000000002,271.25,347.37
7028,2001.5959000000007,1624415,224119,72,297.71,350.15999999999997,114.88,154.3
7029,670.8270499999998,1624487,275749,72,0.36,13.0,291.48,353.8
7030,3431.9210999999996,1624613,224119,72,132.68,268.59000000000003,0.0,25.89
7031,86556.84274999998,1625045,229659,72,339.23,638.85,141.52,471.28
7032,27135.204049999997,1625414,180383,72,267.51,449.79999999999995,77.93,245.12
7033,20860.741399999995,1625536,26564,72,253.12,404.56,90.1,266.54999999999995
7034,1162.35655,1626394,366884,72,432.73,481.05,162.98,197.37
7035,917.3372499999998,1626526,224119,72,31.06,63.61,146.33,176.86
7036,416.58215000000024,1626542,224119,72,126.59,150.74,172.8,193.0
7037,705.0982500000006,1628896,472678,74,495.13,534.89,375.26,402.05
7038,432.10754999999887,1629104,26564,74,411.22,436.86,279.17,301.90000000000003
7039,1221.9046000000005,1629452,360951,74,337.95,370.81,373.4,417.03999999999996
7040,2050.673899999999,1630294,457078,75,39.87,142.73,365.3,431.31
7041,14157.27165,1634376,248314,76,117.57,312.81,127.28,286.91999999999996
7042,32009.835649999994,1634397,226171,76,272.33,640.0,278.35,387.24
7043,485.63675000000023,1634445,190236,76,198.67,238.73999999999998,132.95,156.27999999999997
7044,7491.47945,1634826,570782,76,261.83,436.65,253.5,332.79
7045,1282.691400000001,1634846,131138,76,326.1,423.35,221.42,240.33999999999997
7046,14457.495650000004,1635012,570782,76,72.49,304.92,282.75,402.56
7047,461.0647500000009,1635058,190236,76,396.98,445.23,149.39,169.35999999999999
7048,81.6202500000001,1635307,366884,76,459.53,477.63,215.89,222.48
7049,36.49010000000002,1635720,333402,77,514.49,526.85,280.93,289.58
7050,8.822000000000086,1635951,361103,77,308.08,310.0,316.11,322.72
7051,301.18910000000034,1636438,472678,77,225.16,260.90999999999997,372.05,388.61
7052,1658.6023999999998,1636673,226171,77,0.0,68.64,277.99,314.62
7053,4198.711199999999,1641952,445846,79,62.02,164.86,252.83,408.34000000000003
7054,418.67119999999545,1644028,445846,81,296.17,395.92,266.55,271.78000000000003
7055,4774.8457000000035,1647778,488075,82,235.34,267.42,117.69,320.69
7056,2659.942499999999,1648320,472678,84,238.1,335.6,355.92,395.23
7057,561.9999000000051,1648376,386912,84,573.0,591.33,338.51,416.44
7058,681.5703499999997,1648538,26564,84,126.56,146.81,194.75,268.37
7059,645.9521999999997,1649194,26564,84,119.0,137.2,192.1,269.02
7060,6637.221500000001,1649498,472678,84,108.86,351.1,359.04,413.27000000000004
7061,636.5820000000006,1649554,509260,84,283.51,297.74,204.29,258.77
7062,575.4160000000002,1650065,491497,84,299.13,313.96999999999997,147.37,196.41
7063,204.73834999999994,1650139,190236,84,235.66,264.56,134.81,148.65
7064,2028.7416,1650548,213445,84,11.74,39.17,124.58,208.8
7065,223.76124999999996,1650646,166521,84,340.88,347.78,346.5,386.76
7066,506.64890000000076,1650727,26564,84,63.22,79.73,200.78,272.72
7067,124.84990000000084,1650933,293474,84,379.88,391.6,28.4,52.349999999999994
7068,824.3752,1650966,213445,84,4.49,14.61,124.72,208.99
7069,267.28904999999907,1652258,491497,84,319.85,327.23,280.5,328.86
7070,395.54384999999957,1652538,509260,84,266.37,276.74,121.04,172.4
7071,653.4542,1653228,213445,84,201.35,232.57,30.24,56.16
7072,37.271650000000335,1653312,166521,84,343.83,347.21999999999997,399.54,412.51000000000005
7073,1064.2043999999996,1653549,547336,84,122.79,195.07,452.09,480.0
7074,256.27715000000046,1654087,166521,84,324.34,332.02,349.68,389.25
7075,217.24890000000022,1654382,166521,84,242.05,266.87,403.15,415.78999999999996
7076,278.32535000000036,1654765,190236,84,237.55,261.48,127.45,142.24
7077,357.3564500000006,1654989,509260,84,130.98,141.63,114.62,164.2
7078,298.12185000000136,1655764,386912,84,582.79,595.5999999999999,173.25,229.67000000000002
7079,467.67399999999935,1656151,386912,84,493.88,580.73,135.06,144.92000000000002
7080,62.81600000000003,1656855,205514,84,83.25,85.85,69.07,95.85999999999999
7081,810.0706,1656982,213445,84,0.16,13.86,42.21,112.15
7082,606.5643999999984,1658045,386912,84,542.36,565.77,1.58,85.81
7083,147.0552999999993,1658614,213445,84,282.87,289.4,0.46,25.1
7084,303.76860000000016,1658660,213445,84,200.66,221.13,63.97,85.03999999999999
7085,441.2513499999993,1659283,386912,84,587.16,640.0,356.53,385.01
7086,88.37364999999994,1659725,205514,84,91.35,95.35,163.85,188.31
7087,221.7913500000008,1660035,509260,84,282.15,295.82,298.88,343.59
7088,595.0238500000003,1660202,386912,84,607.35,631.98,176.4,234.29000000000002
7089,62.98790000000007,1660289,205514,84,133.1,145.56,180.73,189.75
7090,470.7520500000004,1660616,386912,84,565.35,580.7900000000001,342.67,415.66
7091,55.59434999999967,1660989,509260,84,304.35,310.95000000000005,357.81,374.97
7092,1004.7931499999993,1661006,457078,84,339.38,378.7,244.97,273.05
7093,374.8836500000001,1661057,509260,84,296.71,306.96,118.97,173.14
7094,774.2682499999994,1661455,509260,84,253.98,277.06,289.18,344.39
7095,595.2925500000001,1661516,509260,84,311.01,324.21999999999997,120.58,173.76
7096,29.946949999999585,1661535,205514,84,325.05,327.58,144.2,157.98
7097,84.64589999999994,1661596,205514,84,145.33,149.21,119.79,146.61
7098,22.538750000000057,1661644,205514,84,313.55,316.47,175.22,184.95
7099,149.81110000000092,1661758,509260,84,309.08,324.81,287.71,345.31
7100,137.71020000000019,1661763,213445,84,275.89,282.72999999999996,0.6,25.060000000000002
7101,359.712299999999,1661858,509260,84,277.86,299.26,45.04,85.84
7102,1286.3270000000005,1662007,213445,84,238.97,293.88,0.0,25.15
7103,65.08444999999995,1662228,509260,84,326.93,335.92,359.74,375.0
7104,482.98200000000037,1662424,386912,84,558.57,574.71,343.32,412.2
7105,474.20375,1662540,509260,84,147.16,167.29,46.01,80.63
7106,3232.4939500000046,1662834,386912,84,474.06,521.97,318.68,400.72
7107,1146.9626000000012,1662911,386912,84,519.42,540.28,325.62,406.72
7108,384.234700000003,1662955,386912,84,591.04,607.18,173.44,230.57
7109,452.5907000000001,1664883,229659,85,70.94,93.4,26.8,54.35
7110,229.97059999999937,1667717,194875,86,393.38,404.62,201.22,225.42
7111,554.9499000000001,1668401,190236,86,547.68,564.6899999999999,88.72,133.94
7112,2517.514749999999,1669265,322429,86,314.83,357.63,70.31,145.61
7113,239.62390000000002,1669873,205514,86,124.79,137.52,124.14,145.99
7114,1260.8629999999998,1676042,239041,89,61.45,108.63,190.88,243.93
7115,877.9580499999997,1676867,76416,1,470.14,510.07,264.94,306.58
7116,546.9664999999997,1677111,314251,1,196.25,218.72,307.44,351.84
7117,67.07220000000007,1677730,568290,1,630.22,638.02,198.86,216.37
7118,160.54850000000002,1677891,76416,1,0.0,12.86,263.93,282.67
7119,350.1728500000003,1678058,296649,1,104.73,123.54,267.55,296.61
7120,6195.024899999999,1678241,142324,1,193.56,261.46000000000004,171.91,340.9
7121,673.9913000000001,1678451,303305,1,181.69,203.32999999999998,170.93,215.08
7122,86.98005000000059,1679095,134886,1,609.9,623.3299999999999,366.82,378.48
7123,443.67054999999993,1680543,463730,1,578.15,609.47,202.01,225.60999999999999
7124,592.1766999999998,1680807,209222,1,199.61,235.55,121.92,170.16
7125,50.52239999999993,1681190,13348,1,173.15,180.11,240.08,251.56
7126,20.50859999999991,1681505,255917,1,352.86,358.26,331.89,338.36
7127,1314.4672,1681962,210032,1,0.61,59.66,139.37,197.45
7128,124.45315000000006,1682777,134886,1,505.49,516.57,391.01,409.55
7129,379.7315499999994,1683140,453841,1,386.28,400.33,182.01,221.5
7130,53.5245999999999,1683293,542423,1,318.23,324.76,220.45,232.69
7131,201.80829999999966,1683807,314251,1,186.04,199.45999999999998,306.06,331.56
7132,53.48060000000012,1684229,479912,1,117.29,121.68,336.08,351.43
7133,58.98804999999994,1684342,158548,1,499.2,505.96999999999997,184.31,199.2
7134,887.3770499999996,1684358,394275,1,212.8,243.67000000000002,166.03,208.8
7135,323.0486000000005,1684401,224724,1,336.83,356.38,526.43,554.8499999999999
7136,33.14909999999999,1684539,569030,1,333.75,338.52,93.49,105.6
7137,601.6240499999998,1684775,211674,1,376.96,417.76,11.12,45.07
7138,56.46420000000011,1684885,336658,1,69.81,78.43,297.49,307.16
7139,213.81144999999972,1684991,524850,1,234.39,252.51,120.59,149.67000000000002
7140,492.8549999999999,1685046,463730,1,556.61,587.36,171.3,221.43
7141,7641.316299999998,1685312,284445,1,459.91,528.34,317.05,519.15
7142,97.34389999999996,1685558,446206,1,150.69,159.76,321.12,334.57
7143,71.43120000000005,1685661,446206,1,143.43,150.81,320.96,335.71
7144,192.43040000000008,1686010,211674,1,325.01,340.32,27.86,46.05
7145,166.00184999999982,1686079,374052,1,374.08,398.71,94.48,108.34
7146,444.0391000000001,1686183,568290,1,299.75,330.88,192.95,224.7
7147,32.07750000000002,1686450,479912,1,128.05,131.46,331.73,344.21000000000004
7148,26.528950000000137,1686451,336658,1,271.91,275.72,264.44,275.54
7149,905.3161000000003,1686579,446651,1,288.21,320.77,109.05,160.5
7150,3499.972999999999,1686714,156071,1,505.52,565.37,96.35,265.28999999999996
7151,6661.90375,1687172,163746,1,386.86,447.43,218.45,400.15
7152,200.5694999999996,1687188,224724,1,408.41,420.13000000000005,512.6,536.4300000000001
7153,2728.077300000007,1687216,284445,1,515.98,560.01,315.43,453.90999999999997
7154,809.4355,1687665,27768,1,150.89,184.31,366.2,416.61
7155,243.95380000000029,1688889,569030,1,356.02,366.24,99.39,134.45
7156,19.16524999999989,1689568,336658,1,266.73,270.5,262.13,268.71
7157,269.50550000000004,1689589,1584,1,91.2,104.44,388.59,423.09999999999997
7158,1082.2080999999994,1689838,27768,1,21.52,53.769999999999996,371.54,414.90000000000003
7159,233.1588500000002,1690025,98392,1,8.26,20.119999999999997,524.34,567.13
7160,40.40095000000007,1690515,158548,1,584.55,591.0699999999999,182.97,192.35
7161,73.40489999999988,1690541,163746,1,370.84,380.90999999999997,253.44,265.55
7162,301.2807000000003,1690878,209222,1,226.72,239.11,120.96,165.95
7163,222.35779999999988,1691001,98392,1,301.38,320.57,488.42,508.82
7164,390.44309999999996,1691085,463730,1,127.88,141.1,208.95,252.76999999999998
7165,76.84394999999999,1691422,472678,1,223.64,234.67,245.13,255.69
7166,19416.41440000001,1691631,203389,1,329.33,608.0699999999999,149.6,408.97
7167,205.75480000000042,1691701,569030,1,471.86,486.69,93.09,115.28
7168,39.901299999999985,1692262,479912,1,90.17,95.09,342.81,355.06
7169,67.03939999999996,1692326,163746,1,360.93,370.88,246.16,258.1
7170,139.01864999999972,1692497,338219,1,606.29,620.9,162.72,174.98
7171,403.0252000000001,1692844,568439,1,624.46,636.0300000000001,233.67,282.82
7172,469.50859999999994,1692969,156071,1,214.71,243.59,45.07,71.78999999999999
7173,432.73255000000023,1693088,524850,1,382.69,399.90999999999997,125.71,170.13
7174,130.99089999999987,1693838,190923,1,272.61,279.16,281.64,314.07
7175,22.79800000000001,1694318,336658,1,292.8,296.13,267.42,276.61
7176,4569.792549999998,1694392,156071,1,340.57,409.78,111.8,241.21999999999997
7177,75.29270000000017,1694950,472678,1,240.73,251.75,244.79,256.42
7178,31.80440000000003,1695095,234526,1,404.76,409.37,129.49,141.0
7179,76.29720000000042,1695220,234526,1,423.57,429.81,127.6,144.62
7180,37.086399999999756,1695314,394275,1,619.22,624.1800000000001,247.59,258.86
7181,246.8475000000002,1695466,569030,1,216.05,231.27,101.44,137.73
7182,127.33890000000025,1696247,314251,1,259.26,271.8,303.78,322.14
7183,286.5610499999989,1696392,394275,1,545.33,558.4000000000001,185.21,217.3
7184,46.468300000000006,1696426,163746,1,17.37,26.57,245.46,257.82
7185,77.16459999999981,1696511,408112,1,509.69,518.68,223.89,236.10999999999999
7186,169.99355,1696605,338219,1,117.42,130.91,151.0,168.11
7187,22.41175000000016,1697084,234526,1,391.53,397.05999999999995,134.48,141.04999999999998
7188,163.73264999999984,1697376,314251,1,217.1,232.39,303.31,324.17
7189,5367.1494,1697531,314251,1,40.99,124.03999999999999,341.93,472.45000000000005
7190,176.6740500000001,1698032,314251,1,286.44,304.61,304.12,327.66
7191,1432.1460499999994,1698148,302452,1,84.37,126.31,142.86,204.87
7192,78.9862000000001,1698365,408112,1,497.88,507.99,223.11,237.03
7193,106.24480000000001,1698908,142324,1,195.58,209.21,196.07,210.01
7194,159.76419999999996,1699050,338219,1,66.55,74.3,149.44,179.03
7195,33.581699999999806,1699848,336658,1,301.54,306.46000000000004,266.75,276.61
7196,37.07884999999981,1700566,158548,1,589.67,595.01,185.68,196.35
7197,20688.034049999995,1701241,203389,1,182.03,366.05,198.98,480.0
7198,502.3446500000002,1701520,7816,1,386.1,419.24,147.28,168.58
7199,491.5776000000003,1701654,463730,1,611.34,631.69,172.76,223.75
7200,10337.50170000001,1701695,284445,1,286.44,355.40999999999997,327.32,529.2
7201,65.54229999999994,1701922,472678,1,244.06,254.82,208.24,219.54000000000002
7202,9148.112650000003,1701926,284445,1,351.58,417.65999999999997,314.98,528.75
7203,108.37230000000007,1702863,338219,1,147.62,156.15,152.21,170.43
7204,82.97049999999996,1703195,209222,1,222.65,230.89000000000001,119.33,133.02
7205,187.42534999999998,1703481,568439,1,31.66,41.0,244.49,277.66
7206,135.7922000000001,1703666,338219,1,73.18,79.31,150.05,186.42000000000002
7207,72.29875000000007,1703987,472678,1,243.89,255.64999999999998,190.64,201.6
7208,59.13185000000026,1704175,158548,1,602.21,609.6700000000001,189.1,204.01999999999998
7209,291.0461000000002,1704679,314251,1,313.97,328.95000000000005,297.12,329.57
7210,1345.624550000003,1704856,284445,1,387.83,427.11,315.82,407.31
7211,462.43755000000016,1704880,142324,1,268.36,294.5,192.47,225.01
7212,143.04445,1705568,568439,1,68.24,77.78999999999999,243.27,268.36
7213,8981.9045,1706098,275749,1,124.72,221.63,93.54,295.79
7214,5844.682999999993,1706251,284445,1,603.74,639.91,320.09,570.49
7215,946.0383499999998,1707247,319534,1,3.32,28.240000000000002,143.92,209.89999999999998
7216,39.298150000000014,1707460,158548,1,280.66,290.05,191.23,199.33999999999997
7217,1562.8168,1707602,222458,1,450.7,483.88,196.12,283.45
7218,34.78745,1707665,542423,1,176.21,182.96,218.72,231.05
7219,68.17899999999993,1708268,163746,1,27.36,37.879999999999995,253.45,265.33
7220,10457.030850000005,1708707,538364,1,375.24,509.48,140.76,382.1
7221,3764.389799999999,1709632,538364,1,0.0,43.16,111.85,272.56
7222,1172.0853500000032,1709692,373705,1,620.1,639.95,135.59,208.62
7223,7276.022099999998,1710319,144003,1,108.22,215.69,1.5,162.44
7224,373.4186000000001,1710321,504000,1,629.04,640.0,123.18,176.35000000000002
7225,23571.837250000008,1710489,94871,1,369.62,477.48,73.35,494.74
7226,1792.8076999999998,1710990,58393,1,418.99,480.11,182.65,227.65
7227,18416.8692,1711191,203389,1,0.0,181.21,228.67,472.45
7228,152.7859499999997,1711394,254814,1,488.1,500.0,78.34,102.72
7229,2397.8874000000005,1711841,457848,1,259.75,313.2,0.0,74.05
7230,1244.51325,1712516,314251,1,152.28,189.45,312.99,381.21000000000004
7231,4205.511849999998,1712981,194875,1,263.91,328.21000000000004,234.63,334.38
7232,44439.167799999996,1714116,234526,1,250.86,525.1600000000001,301.18,605.8
7233,12833.117250000001,1714559,94326,1,38.12,208.52,131.91,433.48
7234,1102.5480499999992,1714872,524850,1,455.61,499.96000000000004,170.3,236.82
7235,139.9288499999999,1714941,569030,1,240.39,250.02999999999997,99.92,120.0
7236,309.0589500000001,1715413,284445,1,464.05,483.86,328.81,357.22
7237,29077.073549999994,1715698,150265,1,12.07,163.14,78.32,402.04
7238,835.6397499999997,1715839,224119,1,81.23,145.98000000000002,183.55,204.92000000000002
7239,223.61285000000007,1715860,211674,1,264.43,280.92,84.22,107.03
7240,366.3259499999999,1715896,429109,1,479.8,502.74,239.02,276.43
7241,193.22419999999985,1716397,105912,1,361.48,372.01,156.15,187.47
7242,47.845700000000036,1716488,1761,1,15.58,21.810000000000002,614.97,627.82
7243,44.65365000000017,1717230,163746,1,328.49,339.16,252.64,260.37
7244,6997.431800000009,1717452,278848,1,297.71,360.99,428.58,616.99
7245,1606.0832999999998,1717619,303305,1,478.5,508.75,146.87,208.22
7246,544.31955,1718937,98716,1,15.96,35.93,153.47,190.46
7247,790.0859500000004,1719242,109900,1,123.16,143.26,197.76,254.91
7248,63.68830000000001,1719318,408112,1,472.83,480.3,222.89,238.19
7249,292.0996000000001,1719530,1584,1,212.3,230.76000000000002,168.78,189.32
7250,783.6122999999994,1720258,71711,1,593.23,610.5,303.19,374.72
7251,4163.570100000003,1720914,156071,1,564.5,614.74,80.48,267.34000000000003
7252,844.3135999999993,1721057,143556,1,439.91,472.92,203.94,266.15999999999997
7253,450.80494999999956,1721963,545594,1,300.07,334.5,275.07,323.52
7254,109.54739999999988,1722253,303305,1,228.58,242.79000000000002,195.47,207.92
7255,712.8592999999994,1722500,531134,1,111.53,139.1,447.16,480.0
7256,3049.868999999999,1722769,463199,1,216.43,274.4,134.65,242.49
7257,728.0063999999996,1722864,1584,1,78.08,97.21,377.61,430.32
7258,102.12439999999945,1722933,190676,1,567.11,589.09,92.81,124.33
7259,1180.0668999999996,1723088,255749,1,232.06,266.26,170.34,216.04000000000002
7260,2195.4940999999994,1723259,36494,1,315.38,381.01,305.31,369.01
7261,44.789800000000206,1723559,520324,1,172.51,182.70999999999998,264.49,274.54
7262,451.07109999999966,1724063,568439,1,561.04,572.67,230.78,296.28
7263,429.92085000000003,1724256,441553,1,263.62,290.39,259.26,334.71
7264,1745.2358500000003,1724558,437514,1,352.17,414.23,171.55,218.24
7265,326.3060500000001,1724596,1584,1,101.88,115.11999999999999,397.58,429.84
7266,63.076599999999935,1725163,94751,1,309.57,318.45,271.97,283.95000000000005
7267,317.7691500000002,1725298,134886,1,581.33,603.5400000000001,347.0,370.65
7268,308.4341,1725382,27768,1,167.39,220.92,378.45,400.51
7269,2619.8739999999993,1725937,275749,1,166.85,227.53,95.22,238.48
7270,1078.1279499999994,1726897,132587,1,246.4,288.02,0.0,45.85
7271,2298.3436000000006,1727346,142324,1,66.81,126.48,158.94,278.48
7272,353.3298499999998,1727732,205401,1,415.18,440.19,217.09,234.63
7273,516.8099500000006,1728146,42070,1,0.0,30.36,306.96,363.84999999999997
7274,2195.2583500000023,1728881,377723,1,349.7,375.88,228.32,339.09
7275,70895.23215000004,1728930,42102,1,20.13,240.29999999999998,6.66,628.49
7276,1485.9458499999996,1729336,295713,1,542.38,590.83,0.88,60.190000000000005
7277,361.2167500000003,1729544,102411,1,178.67,193.82999999999998,179.24,214.24
7278,704.1984000000004,1730286,256192,1,202.08,234.66000000000003,50.18,101.35
7279,72.71399999999991,1730558,477441,1,488.52,496.64,262.18,276.58
7280,7549.061599999999,1730632,288584,1,19.1,105.41999999999999,294.67,426.37
7281,19266.560499999992,1730755,240049,1,178.41,299.11,186.42,525.11
7282,262.0500500000001,1730992,211674,1,250.82,268.93,94.6,122.16
7283,58.39610000000004,1732141,471567,1,60.55,67.00999999999999,366.36,378.64
7284,50.41659999999998,1732800,94751,1,237.07,246.48,250.13,259.12
7285,313.8384000000004,1733002,319607,1,325.52,355.02,392.99,429.32
7286,4041.433350000002,1733155,545219,1,549.14,608.77,273.98,404.5
7287,20.78525000000001,1733188,1761,1,36.24,41.04,625.74,632.98
7288,17080.781699999992,1733209,234526,1,516.72,612.0,267.43,610.84
7289,699.8311999999999,1733475,295713,1,188.0,221.89,0.57,55.13
7290,1067.9664000000005,1733658,203389,1,81.47,136.64,255.23,340.14
7291,864.5000500000012,1733744,306136,1,294.78,314.03999999999996,379.95,448.31
7292,295.48235,1733949,562448,1,108.02,125.55,205.65,235.44
7293,2300.4748,1734001,302452,1,115.55,161.29,176.04,251.26999999999998
7294,1434.2882499999998,1735216,5037,1,623.04,640.0,217.15,361.59000000000003
7295,307.3970499999998,1736016,254814,1,587.68,611.4499999999999,190.84,228.38
7296,1268.1758000000002,1736038,136715,1,376.31,425.76,92.66,131.74
7297,42.22255000000001,1736590,1761,1,21.28,28.61,617.1,627.74
7298,11411.200099999996,1736748,280710,1,11.56,96.67,271.08,480.0
7299,3088.9175499999997,1737384,545594,1,255.49,307.9,218.13,330.95
7300,1489.4791999999993,1737509,478862,1,122.37,150.13,303.1,390.38
7301,11068.077449999999,1738455,342367,1,318.51,469.03999999999996,329.24,476.59000000000003
7302,45.80835000000007,1738956,234526,1,270.42,274.97,122.76,135.3
7303,291.65514999999994,1739250,1584,1,113.58,126.58,391.79,430.42
7304,94.93585000000014,1740231,134886,1,577.75,587.56,367.51,382.01
7305,1760.9962000000005,1740502,156071,1,602.84,640.0,95.98,221.99
7306,162.11204999999998,1740655,338219,1,167.98,178.76,149.24,173.79000000000002
7307,112.93524999999998,1740788,190923,1,202.75,209.54,269.29,291.78000000000003
7308,5803.31725,1740789,288584,1,544.03,617.8299999999999,117.03,245.66
7309,47.14655000000029,1740944,234526,1,468.94,472.73,134.72,148.0
7310,76.18479999999988,1741089,568439,1,46.55,56.089999999999996,243.36,256.37
7311,2765.763500000001,1741826,289222,1,299.03,358.79999999999995,415.86,480.0
7312,1122.4846999999986,1743171,288584,1,618.95,640.0,116.73,220.68
7313,463.90830000000096,1743458,36494,1,401.14,425.46999999999997,253.9,289.39
7314,67.11774999999992,1743718,512564,1,123.44,129.35,244.13,261.77
7315,16123.9604,1744022,203389,1,542.95,640.0,183.27,480.0
7316,3968.0171500000015,1744129,319534,1,1.67,73.04,194.93,270.04
7317,5889.09635,1744441,441553,1,263.81,315.2,275.38,416.96000000000004
7318,1091.58145,1744528,463199,1,119.13,159.98,142.02,190.35000000000002
7319,6707.911149999999,1744670,87144,1,220.01,341.06,150.5,266.09000000000003
7320,74.3136,1746240,490936,1,346.14,352.5,85.5,103.25
7321,955.2012999999995,1746715,303818,1,290.03,311.02,201.46,277.05
7322,541.6720000000001,1746923,21839,1,24.82,48.42,453.65,498.13
7323,5707.656099999996,1748961,209222,1,410.38,561.24,197.52,377.78
7324,88.09265000000002,1749302,568439,1,25.0,33.4,241.88,261.87
7325,94.06684999999993,1749597,477441,1,337.65,346.96,275.34,296.01
7326,1237.47805,1749835,394275,1,257.81,294.94,158.86,207.49
7327,6730.267799999995,1750163,284445,1,543.17,597.92,329.88,512.6800000000001
7328,14173.457550000003,1750389,190756,1,129.69,422.9,32.63,195.76999999999998
7329,320.20335000000017,1750440,332901,1,423.05,441.25,68.12,95.2
7330,549.6388,1751153,209222,1,484.36,512.23,123.82,171.54
7331,2683.8799999999997,1751399,102411,1,59.91,119.57,154.89,252.18
7332,296.86309999999975,1752137,284445,1,271.48,288.36,341.49,379.59000000000003
7333,74.92639999999979,1753538,512564,1,96.58,102.96,263.48,285.58000000000004
7334,964.2489000000008,1753984,361103,1,472.99,506.77,386.91,427.0
7335,96.10664999999997,1754111,21839,1,59.25,68.02,457.36,483.21000000000004
7336,843.9685999999992,1754170,363840,1,319.73,348.25,34.05,77.1
7337,114.94055000000013,1754190,209222,1,272.08,281.82,113.09,132.29
7338,58.28299999999987,1754499,512564,1,412.45,420.4,303.86,315.86
7339,291.1734,1754693,131138,1,534.92,556.63,119.24,140.20999999999998
7340,733.8194500000003,1755460,209222,1,458.74,500.81,118.41,165.47
7341,6181.563650000001,1755749,142324,1,346.63,472.95,146.76,281.69
7342,504.0563499999994,1756915,202339,1,458.51,480.0,560.52,598.64
7343,189.19484999999966,1757473,446206,1,354.18,367.37,361.72,385.0
7344,296.44395000000014,1758230,296649,1,120.86,137.14,271.12,296.52
7345,56.62474999999981,1758551,134886,1,455.12,465.97,382.49,390.89
7346,594.8745000000002,1758588,142324,1,117.37,137.37,187.31,256.36
7347,239.95069999999967,1759127,296649,1,257.14,269.94,281.32,323.34
7348,616.5215000000004,1759364,204186,1,476.32,499.52,56.44,92.96000000000001
7349,1017.151149999999,1759417,204186,1,458.04,485.3,65.04,149.75
7350,285.39525,1759445,204186,1,320.45,352.27,71.11,93.53
7351,849.2102500000004,1759776,211674,1,422.04,472.16,24.06,59.150000000000006
7352,109.57275000000068,1760205,134886,1,493.08,501.10999999999996,408.6,429.8
7353,3066.260699999998,1760437,142324,1,585.86,640.0,199.87,307.26
7354,977.9130499999998,1760639,142324,1,391.9,437.4,207.38,251.32999999999998
7355,1166.4884499999985,1760977,204186,1,350.76,392.21,62.79,110.16
7356,1478.0186000000006,1761032,284445,1,438.27,469.01,330.26,417.03
7357,1404.880649999999,1761084,142324,1,294.73,339.32000000000005,178.29,281.45
7358,563.9922500000005,1761808,211674,1,259.15,295.16999999999996,82.86,118.7
7359,527.6356000000007,1762836,204186,1,513.22,533.63,53.09,93.71000000000001
7360,147.55569999999992,1763804,211674,1,238.91,264.42,108.59,131.64000000000001
7361,268.8935000000002,1763981,209222,1,431.89,448.72999999999996,119.75,151.88
7362,3550.4045500000007,1764024,204186,1,100.69,151.35,74.03,188.01999999999998
7363,194.35044999999997,1764052,209222,1,321.59,342.21999999999997,124.18,147.61
7364,1502.7164499999992,1764134,204186,1,146.47,184.44,62.87,183.85
