,image_INT_id,coco_remote_url,image_jpg_file_name,image_local_path
607,54593,http://images.cocodataset.org/val2017/000000054593.jpg,000000054593.jpg,./coco_val_images_2017/val2017/000000054593.jpg
608,116208,http://images.cocodataset.org/val2017/000000116208.jpg,000000116208.jpg,./coco_val_images_2017/val2017/000000116208.jpg
609,340697,http://images.cocodataset.org/val2017/000000340697.jpg,000000340697.jpg,./coco_val_images_2017/val2017/000000340697.jpg
610,450303,http://images.cocodataset.org/val2017/000000450303.jpg,000000450303.jpg,./coco_val_images_2017/val2017/000000450303.jpg
611,494427,http://images.cocodataset.org/val2017/000000494427.jpg,000000494427.jpg,./coco_val_images_2017/val2017/000000494427.jpg
612,137294,http://images.cocodataset.org/val2017/000000137294.jpg,000000137294.jpg,./coco_val_images_2017/val2017/000000137294.jpg
613,410880,http://images.cocodataset.org/val2017/000000410880.jpg,000000410880.jpg,./coco_val_images_2017/val2017/000000410880.jpg
614,311180,http://images.cocodataset.org/val2017/000000311180.jpg,000000311180.jpg,./coco_val_images_2017/val2017/000000311180.jpg
615,91654,http://images.cocodataset.org/val2017/000000091654.jpg,000000091654.jpg,./coco_val_images_2017/val2017/000000091654.jpg
616,181796,http://images.cocodataset.org/val2017/000000181796.jpg,000000181796.jpg,./coco_val_images_2017/val2017/000000181796.jpg
617,2431,http://images.cocodataset.org/val2017/000000002431.jpg,000000002431.jpg,./coco_val_images_2017/val2017/000000002431.jpg
618,349184,http://images.cocodataset.org/val2017/000000349184.jpg,000000349184.jpg,./coco_val_images_2017/val2017/000000349184.jpg
619,298396,http://images.cocodataset.org/val2017/000000298396.jpg,000000298396.jpg,./coco_val_images_2017/val2017/000000298396.jpg
620,472046,http://images.cocodataset.org/val2017/000000472046.jpg,000000472046.jpg,./coco_val_images_2017/val2017/000000472046.jpg
621,74058,http://images.cocodataset.org/val2017/000000074058.jpg,000000074058.jpg,./coco_val_images_2017/val2017/000000074058.jpg
622,58029,http://images.cocodataset.org/val2017/000000058029.jpg,000000058029.jpg,./coco_val_images_2017/val2017/000000058029.jpg
623,134096,http://images.cocodataset.org/val2017/000000134096.jpg,000000134096.jpg,./coco_val_images_2017/val2017/000000134096.jpg
624,111951,http://images.cocodataset.org/val2017/000000111951.jpg,000000111951.jpg,./coco_val_images_2017/val2017/000000111951.jpg
625,103585,http://images.cocodataset.org/val2017/000000103585.jpg,000000103585.jpg,./coco_val_images_2017/val2017/000000103585.jpg
626,210273,http://images.cocodataset.org/val2017/000000210273.jpg,000000210273.jpg,./coco_val_images_2017/val2017/000000210273.jpg
627,352584,http://images.cocodataset.org/val2017/000000352584.jpg,000000352584.jpg,./coco_val_images_2017/val2017/000000352584.jpg
628,446651,http://images.cocodataset.org/val2017/000000446651.jpg,000000446651.jpg,./coco_val_images_2017/val2017/000000446651.jpg
629,194875,http://images.cocodataset.org/val2017/000000194875.jpg,000000194875.jpg,./coco_val_images_2017/val2017/000000194875.jpg
630,52017,http://images.cocodataset.org/val2017/000000052017.jpg,000000052017.jpg,./coco_val_images_2017/val2017/000000052017.jpg
631,336309,http://images.cocodataset.org/val2017/000000336309.jpg,000000336309.jpg,./coco_val_images_2017/val2017/000000336309.jpg
632,227478,http://images.cocodataset.org/val2017/000000227478.jpg,000000227478.jpg,./coco_val_images_2017/val2017/000000227478.jpg
633,339870,http://images.cocodataset.org/val2017/000000339870.jpg,000000339870.jpg,./coco_val_images_2017/val2017/000000339870.jpg
634,80666,http://images.cocodataset.org/val2017/000000080666.jpg,000000080666.jpg,./coco_val_images_2017/val2017/000000080666.jpg
635,33707,http://images.cocodataset.org/val2017/000000033707.jpg,000000033707.jpg,./coco_val_images_2017/val2017/000000033707.jpg
636,327601,http://images.cocodataset.org/val2017/000000327601.jpg,000000327601.jpg,./coco_val_images_2017/val2017/000000327601.jpg
637,255749,http://images.cocodataset.org/val2017/000000255749.jpg,000000255749.jpg,./coco_val_images_2017/val2017/000000255749.jpg
638,8762,http://images.cocodataset.org/val2017/000000008762.jpg,000000008762.jpg,./coco_val_images_2017/val2017/000000008762.jpg
639,526392,http://images.cocodataset.org/val2017/000000526392.jpg,000000526392.jpg,./coco_val_images_2017/val2017/000000526392.jpg
640,535578,http://images.cocodataset.org/val2017/000000535578.jpg,000000535578.jpg,./coco_val_images_2017/val2017/000000535578.jpg
641,580757,http://images.cocodataset.org/val2017/000000580757.jpg,000000580757.jpg,./coco_val_images_2017/val2017/000000580757.jpg
642,165039,http://images.cocodataset.org/val2017/000000165039.jpg,000000165039.jpg,./coco_val_images_2017/val2017/000000165039.jpg
643,148719,http://images.cocodataset.org/val2017/000000148719.jpg,000000148719.jpg,./coco_val_images_2017/val2017/000000148719.jpg
644,108440,http://images.cocodataset.org/val2017/000000108440.jpg,000000108440.jpg,./coco_val_images_2017/val2017/000000108440.jpg
645,489842,http://images.cocodataset.org/val2017/000000489842.jpg,000000489842.jpg,./coco_val_images_2017/val2017/000000489842.jpg
646,579818,http://images.cocodataset.org/val2017/000000579818.jpg,000000579818.jpg,./coco_val_images_2017/val2017/000000579818.jpg
647,423229,http://images.cocodataset.org/val2017/000000423229.jpg,000000423229.jpg,./coco_val_images_2017/val2017/000000423229.jpg
648,323828,http://images.cocodataset.org/val2017/000000323828.jpg,000000323828.jpg,./coco_val_images_2017/val2017/000000323828.jpg
649,166287,http://images.cocodataset.org/val2017/000000166287.jpg,000000166287.jpg,./coco_val_images_2017/val2017/000000166287.jpg
650,101420,http://images.cocodataset.org/val2017/000000101420.jpg,000000101420.jpg,./coco_val_images_2017/val2017/000000101420.jpg
651,334555,http://images.cocodataset.org/val2017/000000334555.jpg,000000334555.jpg,./coco_val_images_2017/val2017/000000334555.jpg
652,196759,http://images.cocodataset.org/val2017/000000196759.jpg,000000196759.jpg,./coco_val_images_2017/val2017/000000196759.jpg
653,411665,http://images.cocodataset.org/val2017/000000411665.jpg,000000411665.jpg,./coco_val_images_2017/val2017/000000411665.jpg
654,61418,http://images.cocodataset.org/val2017/000000061418.jpg,000000061418.jpg,./coco_val_images_2017/val2017/000000061418.jpg
655,526751,http://images.cocodataset.org/val2017/000000526751.jpg,000000526751.jpg,./coco_val_images_2017/val2017/000000526751.jpg
656,24021,http://images.cocodataset.org/val2017/000000024021.jpg,000000024021.jpg,./coco_val_images_2017/val2017/000000024021.jpg
657,277020,http://images.cocodataset.org/val2017/000000277020.jpg,000000277020.jpg,./coco_val_images_2017/val2017/000000277020.jpg
658,47828,http://images.cocodataset.org/val2017/000000047828.jpg,000000047828.jpg,./coco_val_images_2017/val2017/000000047828.jpg
659,183716,http://images.cocodataset.org/val2017/000000183716.jpg,000000183716.jpg,./coco_val_images_2017/val2017/000000183716.jpg
660,271997,http://images.cocodataset.org/val2017/000000271997.jpg,000000271997.jpg,./coco_val_images_2017/val2017/000000271997.jpg
661,8532,http://images.cocodataset.org/val2017/000000008532.jpg,000000008532.jpg,./coco_val_images_2017/val2017/000000008532.jpg
662,94336,http://images.cocodataset.org/val2017/000000094336.jpg,000000094336.jpg,./coco_val_images_2017/val2017/000000094336.jpg
663,390555,http://images.cocodataset.org/val2017/000000390555.jpg,000000390555.jpg,./coco_val_images_2017/val2017/000000390555.jpg
664,250282,http://images.cocodataset.org/val2017/000000250282.jpg,000000250282.jpg,./coco_val_images_2017/val2017/000000250282.jpg
665,68409,http://images.cocodataset.org/val2017/000000068409.jpg,000000068409.jpg,./coco_val_images_2017/val2017/000000068409.jpg
666,2299,http://images.cocodataset.org/val2017/000000002299.jpg,000000002299.jpg,./coco_val_images_2017/val2017/000000002299.jpg
667,11051,http://images.cocodataset.org/val2017/000000011051.jpg,000000011051.jpg,./coco_val_images_2017/val2017/000000011051.jpg
668,66038,http://images.cocodataset.org/val2017/000000066038.jpg,000000066038.jpg,./coco_val_images_2017/val2017/000000066038.jpg
669,360960,http://images.cocodataset.org/val2017/000000360960.jpg,000000360960.jpg,./coco_val_images_2017/val2017/000000360960.jpg
670,360097,http://images.cocodataset.org/val2017/000000360097.jpg,000000360097.jpg,./coco_val_images_2017/val2017/000000360097.jpg
671,421455,http://images.cocodataset.org/val2017/000000421455.jpg,000000421455.jpg,./coco_val_images_2017/val2017/000000421455.jpg
672,504589,http://images.cocodataset.org/val2017/000000504589.jpg,000000504589.jpg,./coco_val_images_2017/val2017/000000504589.jpg
673,464522,http://images.cocodataset.org/val2017/000000464522.jpg,000000464522.jpg,./coco_val_images_2017/val2017/000000464522.jpg
674,454750,http://images.cocodataset.org/val2017/000000454750.jpg,000000454750.jpg,./coco_val_images_2017/val2017/000000454750.jpg
675,509735,http://images.cocodataset.org/val2017/000000509735.jpg,000000509735.jpg,./coco_val_images_2017/val2017/000000509735.jpg
676,23034,http://images.cocodataset.org/val2017/000000023034.jpg,000000023034.jpg,./coco_val_images_2017/val2017/000000023034.jpg
677,141671,http://images.cocodataset.org/val2017/000000141671.jpg,000000141671.jpg,./coco_val_images_2017/val2017/000000141671.jpg
678,506656,http://images.cocodataset.org/val2017/000000506656.jpg,000000506656.jpg,./coco_val_images_2017/val2017/000000506656.jpg
679,272566,http://images.cocodataset.org/val2017/000000272566.jpg,000000272566.jpg,./coco_val_images_2017/val2017/000000272566.jpg
680,45728,http://images.cocodataset.org/val2017/000000045728.jpg,000000045728.jpg,./coco_val_images_2017/val2017/000000045728.jpg
681,424551,http://images.cocodataset.org/val2017/000000424551.jpg,000000424551.jpg,./coco_val_images_2017/val2017/000000424551.jpg
682,341719,http://images.cocodataset.org/val2017/000000341719.jpg,000000341719.jpg,./coco_val_images_2017/val2017/000000341719.jpg
683,72795,http://images.cocodataset.org/val2017/000000072795.jpg,000000072795.jpg,./coco_val_images_2017/val2017/000000072795.jpg
684,78959,http://images.cocodataset.org/val2017/000000078959.jpg,000000078959.jpg,./coco_val_images_2017/val2017/000000078959.jpg
685,417285,http://images.cocodataset.org/val2017/000000417285.jpg,000000417285.jpg,./coco_val_images_2017/val2017/000000417285.jpg
686,2157,http://images.cocodataset.org/val2017/000000002157.jpg,000000002157.jpg,./coco_val_images_2017/val2017/000000002157.jpg
687,43816,http://images.cocodataset.org/val2017/000000043816.jpg,000000043816.jpg,./coco_val_images_2017/val2017/000000043816.jpg
688,455555,http://images.cocodataset.org/val2017/000000455555.jpg,000000455555.jpg,./coco_val_images_2017/val2017/000000455555.jpg
689,535306,http://images.cocodataset.org/val2017/000000535306.jpg,000000535306.jpg,./coco_val_images_2017/val2017/000000535306.jpg
690,30504,http://images.cocodataset.org/val2017/000000030504.jpg,000000030504.jpg,./coco_val_images_2017/val2017/000000030504.jpg
691,93353,http://images.cocodataset.org/val2017/000000093353.jpg,000000093353.jpg,./coco_val_images_2017/val2017/000000093353.jpg
692,530052,http://images.cocodataset.org/val2017/000000530052.jpg,000000530052.jpg,./coco_val_images_2017/val2017/000000530052.jpg
693,473118,http://images.cocodataset.org/val2017/000000473118.jpg,000000473118.jpg,./coco_val_images_2017/val2017/000000473118.jpg
694,91779,http://images.cocodataset.org/val2017/000000091779.jpg,000000091779.jpg,./coco_val_images_2017/val2017/000000091779.jpg
695,283113,http://images.cocodataset.org/val2017/000000283113.jpg,000000283113.jpg,./coco_val_images_2017/val2017/000000283113.jpg
696,226130,http://images.cocodataset.org/val2017/000000226130.jpg,000000226130.jpg,./coco_val_images_2017/val2017/000000226130.jpg
697,97278,http://images.cocodataset.org/val2017/000000097278.jpg,000000097278.jpg,./coco_val_images_2017/val2017/000000097278.jpg
698,567640,http://images.cocodataset.org/val2017/000000567640.jpg,000000567640.jpg,./coco_val_images_2017/val2017/000000567640.jpg
699,532493,http://images.cocodataset.org/val2017/000000532493.jpg,000000532493.jpg,./coco_val_images_2017/val2017/000000532493.jpg
700,45550,http://images.cocodataset.org/val2017/000000045550.jpg,000000045550.jpg,./coco_val_images_2017/val2017/000000045550.jpg
701,156643,http://images.cocodataset.org/val2017/000000156643.jpg,000000156643.jpg,./coco_val_images_2017/val2017/000000156643.jpg
702,430056,http://images.cocodataset.org/val2017/000000430056.jpg,000000430056.jpg,./coco_val_images_2017/val2017/000000430056.jpg
703,410456,http://images.cocodataset.org/val2017/000000410456.jpg,000000410456.jpg,./coco_val_images_2017/val2017/000000410456.jpg
704,441286,http://images.cocodataset.org/val2017/000000441286.jpg,000000441286.jpg,./coco_val_images_2017/val2017/000000441286.jpg
705,279541,http://images.cocodataset.org/val2017/000000279541.jpg,000000279541.jpg,./coco_val_images_2017/val2017/000000279541.jpg
706,885,http://images.cocodataset.org/val2017/000000000885.jpg,000000000885.jpg,./coco_val_images_2017/val2017/000000000885.jpg
707,378284,http://images.cocodataset.org/val2017/000000378284.jpg,000000378284.jpg,./coco_val_images_2017/val2017/000000378284.jpg
708,156076,http://images.cocodataset.org/val2017/000000156076.jpg,000000156076.jpg,./coco_val_images_2017/val2017/000000156076.jpg
709,143572,http://images.cocodataset.org/val2017/000000143572.jpg,000000143572.jpg,./coco_val_images_2017/val2017/000000143572.jpg
710,229849,http://images.cocodataset.org/val2017/000000229849.jpg,000000229849.jpg,./coco_val_images_2017/val2017/000000229849.jpg
711,39551,http://images.cocodataset.org/val2017/000000039551.jpg,000000039551.jpg,./coco_val_images_2017/val2017/000000039551.jpg
712,56344,http://images.cocodataset.org/val2017/000000056344.jpg,000000056344.jpg,./coco_val_images_2017/val2017/000000056344.jpg
713,193348,http://images.cocodataset.org/val2017/000000193348.jpg,000000193348.jpg,./coco_val_images_2017/val2017/000000193348.jpg
714,16958,http://images.cocodataset.org/val2017/000000016958.jpg,000000016958.jpg,./coco_val_images_2017/val2017/000000016958.jpg
715,572678,http://images.cocodataset.org/val2017/000000572678.jpg,000000572678.jpg,./coco_val_images_2017/val2017/000000572678.jpg
716,106235,http://images.cocodataset.org/val2017/000000106235.jpg,000000106235.jpg,./coco_val_images_2017/val2017/000000106235.jpg
717,341681,http://images.cocodataset.org/val2017/000000341681.jpg,000000341681.jpg,./coco_val_images_2017/val2017/000000341681.jpg
718,83172,http://images.cocodataset.org/val2017/000000083172.jpg,000000083172.jpg,./coco_val_images_2017/val2017/000000083172.jpg
719,343524,http://images.cocodataset.org/val2017/000000343524.jpg,000000343524.jpg,./coco_val_images_2017/val2017/000000343524.jpg
720,395801,http://images.cocodataset.org/val2017/000000395801.jpg,000000395801.jpg,./coco_val_images_2017/val2017/000000395801.jpg
721,388056,http://images.cocodataset.org/val2017/000000388056.jpg,000000388056.jpg,./coco_val_images_2017/val2017/000000388056.jpg
722,259690,http://images.cocodataset.org/val2017/000000259690.jpg,000000259690.jpg,./coco_val_images_2017/val2017/000000259690.jpg
723,235836,http://images.cocodataset.org/val2017/000000235836.jpg,000000235836.jpg,./coco_val_images_2017/val2017/000000235836.jpg
724,343218,http://images.cocodataset.org/val2017/000000343218.jpg,000000343218.jpg,./coco_val_images_2017/val2017/000000343218.jpg
725,205105,http://images.cocodataset.org/val2017/000000205105.jpg,000000205105.jpg,./coco_val_images_2017/val2017/000000205105.jpg
726,513283,http://images.cocodataset.org/val2017/000000513283.jpg,000000513283.jpg,./coco_val_images_2017/val2017/000000513283.jpg
727,176446,http://images.cocodataset.org/val2017/000000176446.jpg,000000176446.jpg,./coco_val_images_2017/val2017/000000176446.jpg
728,371677,http://images.cocodataset.org/val2017/000000371677.jpg,000000371677.jpg,./coco_val_images_2017/val2017/000000371677.jpg
729,308531,http://images.cocodataset.org/val2017/000000308531.jpg,000000308531.jpg,./coco_val_images_2017/val2017/000000308531.jpg
730,497599,http://images.cocodataset.org/val2017/000000497599.jpg,000000497599.jpg,./coco_val_images_2017/val2017/000000497599.jpg
731,455352,http://images.cocodataset.org/val2017/000000455352.jpg,000000455352.jpg,./coco_val_images_2017/val2017/000000455352.jpg
732,236914,http://images.cocodataset.org/val2017/000000236914.jpg,000000236914.jpg,./coco_val_images_2017/val2017/000000236914.jpg
733,232684,http://images.cocodataset.org/val2017/000000232684.jpg,000000232684.jpg,./coco_val_images_2017/val2017/000000232684.jpg
734,415238,http://images.cocodataset.org/val2017/000000415238.jpg,000000415238.jpg,./coco_val_images_2017/val2017/000000415238.jpg
735,290843,http://images.cocodataset.org/val2017/000000290843.jpg,000000290843.jpg,./coco_val_images_2017/val2017/000000290843.jpg
736,519522,http://images.cocodataset.org/val2017/000000519522.jpg,000000519522.jpg,./coco_val_images_2017/val2017/000000519522.jpg
737,144784,http://images.cocodataset.org/val2017/000000144784.jpg,000000144784.jpg,./coco_val_images_2017/val2017/000000144784.jpg
738,167486,http://images.cocodataset.org/val2017/000000167486.jpg,000000167486.jpg,./coco_val_images_2017/val2017/000000167486.jpg
739,392228,http://images.cocodataset.org/val2017/000000392228.jpg,000000392228.jpg,./coco_val_images_2017/val2017/000000392228.jpg
740,488673,http://images.cocodataset.org/val2017/000000488673.jpg,000000488673.jpg,./coco_val_images_2017/val2017/000000488673.jpg
741,191013,http://images.cocodataset.org/val2017/000000191013.jpg,000000191013.jpg,./coco_val_images_2017/val2017/000000191013.jpg
742,80057,http://images.cocodataset.org/val2017/000000080057.jpg,000000080057.jpg,./coco_val_images_2017/val2017/000000080057.jpg
743,570169,http://images.cocodataset.org/val2017/000000570169.jpg,000000570169.jpg,./coco_val_images_2017/val2017/000000570169.jpg
744,224807,http://images.cocodataset.org/val2017/000000224807.jpg,000000224807.jpg,./coco_val_images_2017/val2017/000000224807.jpg
745,163562,http://images.cocodataset.org/val2017/000000163562.jpg,000000163562.jpg,./coco_val_images_2017/val2017/000000163562.jpg
746,136355,http://images.cocodataset.org/val2017/000000136355.jpg,000000136355.jpg,./coco_val_images_2017/val2017/000000136355.jpg
747,492362,http://images.cocodataset.org/val2017/000000492362.jpg,000000492362.jpg,./coco_val_images_2017/val2017/000000492362.jpg
748,102707,http://images.cocodataset.org/val2017/000000102707.jpg,000000102707.jpg,./coco_val_images_2017/val2017/000000102707.jpg
749,232563,http://images.cocodataset.org/val2017/000000232563.jpg,000000232563.jpg,./coco_val_images_2017/val2017/000000232563.jpg
750,10977,http://images.cocodataset.org/val2017/000000010977.jpg,000000010977.jpg,./coco_val_images_2017/val2017/000000010977.jpg
751,51598,http://images.cocodataset.org/val2017/000000051598.jpg,000000051598.jpg,./coco_val_images_2017/val2017/000000051598.jpg
752,32285,http://images.cocodataset.org/val2017/000000032285.jpg,000000032285.jpg,./coco_val_images_2017/val2017/000000032285.jpg
753,520910,http://images.cocodataset.org/val2017/000000520910.jpg,000000520910.jpg,./coco_val_images_2017/val2017/000000520910.jpg
754,131273,http://images.cocodataset.org/val2017/000000131273.jpg,000000131273.jpg,./coco_val_images_2017/val2017/000000131273.jpg
755,206411,http://images.cocodataset.org/val2017/000000206411.jpg,000000206411.jpg,./coco_val_images_2017/val2017/000000206411.jpg
756,472375,http://images.cocodataset.org/val2017/000000472375.jpg,000000472375.jpg,./coco_val_images_2017/val2017/000000472375.jpg
757,481404,http://images.cocodataset.org/val2017/000000481404.jpg,000000481404.jpg,./coco_val_images_2017/val2017/000000481404.jpg
758,471991,http://images.cocodataset.org/val2017/000000471991.jpg,000000471991.jpg,./coco_val_images_2017/val2017/000000471991.jpg
759,17436,http://images.cocodataset.org/val2017/000000017436.jpg,000000017436.jpg,./coco_val_images_2017/val2017/000000017436.jpg
760,177934,http://images.cocodataset.org/val2017/000000177934.jpg,000000177934.jpg,./coco_val_images_2017/val2017/000000177934.jpg
761,165518,http://images.cocodataset.org/val2017/000000165518.jpg,000000165518.jpg,./coco_val_images_2017/val2017/000000165518.jpg
762,571718,http://images.cocodataset.org/val2017/000000571718.jpg,000000571718.jpg,./coco_val_images_2017/val2017/000000571718.jpg
763,459467,http://images.cocodataset.org/val2017/000000459467.jpg,000000459467.jpg,./coco_val_images_2017/val2017/000000459467.jpg
764,135673,http://images.cocodataset.org/val2017/000000135673.jpg,000000135673.jpg,./coco_val_images_2017/val2017/000000135673.jpg
765,134886,http://images.cocodataset.org/val2017/000000134886.jpg,000000134886.jpg,./coco_val_images_2017/val2017/000000134886.jpg
766,485895,http://images.cocodataset.org/val2017/000000485895.jpg,000000485895.jpg,./coco_val_images_2017/val2017/000000485895.jpg
767,287545,http://images.cocodataset.org/val2017/000000287545.jpg,000000287545.jpg,./coco_val_images_2017/val2017/000000287545.jpg
768,577182,http://images.cocodataset.org/val2017/000000577182.jpg,000000577182.jpg,./coco_val_images_2017/val2017/000000577182.jpg
769,289222,http://images.cocodataset.org/val2017/000000289222.jpg,000000289222.jpg,./coco_val_images_2017/val2017/000000289222.jpg
770,372819,http://images.cocodataset.org/val2017/000000372819.jpg,000000372819.jpg,./coco_val_images_2017/val2017/000000372819.jpg
771,310072,http://images.cocodataset.org/val2017/000000310072.jpg,000000310072.jpg,./coco_val_images_2017/val2017/000000310072.jpg
772,87144,http://images.cocodataset.org/val2017/000000087144.jpg,000000087144.jpg,./coco_val_images_2017/val2017/000000087144.jpg
773,430875,http://images.cocodataset.org/val2017/000000430875.jpg,000000430875.jpg,./coco_val_images_2017/val2017/000000430875.jpg
774,60347,http://images.cocodataset.org/val2017/000000060347.jpg,000000060347.jpg,./coco_val_images_2017/val2017/000000060347.jpg
775,42070,http://images.cocodataset.org/val2017/000000042070.jpg,000000042070.jpg,./coco_val_images_2017/val2017/000000042070.jpg
776,420916,http://images.cocodataset.org/val2017/000000420916.jpg,000000420916.jpg,./coco_val_images_2017/val2017/000000420916.jpg
777,453584,http://images.cocodataset.org/val2017/000000453584.jpg,000000453584.jpg,./coco_val_images_2017/val2017/000000453584.jpg
778,296224,http://images.cocodataset.org/val2017/000000296224.jpg,000000296224.jpg,./coco_val_images_2017/val2017/000000296224.jpg
779,122606,http://images.cocodataset.org/val2017/000000122606.jpg,000000122606.jpg,./coco_val_images_2017/val2017/000000122606.jpg
780,311909,http://images.cocodataset.org/val2017/000000311909.jpg,000000311909.jpg,./coco_val_images_2017/val2017/000000311909.jpg
781,579893,http://images.cocodataset.org/val2017/000000579893.jpg,000000579893.jpg,./coco_val_images_2017/val2017/000000579893.jpg
782,284296,http://images.cocodataset.org/val2017/000000284296.jpg,000000284296.jpg,./coco_val_images_2017/val2017/000000284296.jpg
783,221017,http://images.cocodataset.org/val2017/000000221017.jpg,000000221017.jpg,./coco_val_images_2017/val2017/000000221017.jpg
784,315001,http://images.cocodataset.org/val2017/000000315001.jpg,000000315001.jpg,./coco_val_images_2017/val2017/000000315001.jpg
785,439715,http://images.cocodataset.org/val2017/000000439715.jpg,000000439715.jpg,./coco_val_images_2017/val2017/000000439715.jpg
786,284991,http://images.cocodataset.org/val2017/000000284991.jpg,000000284991.jpg,./coco_val_images_2017/val2017/000000284991.jpg
787,389566,http://images.cocodataset.org/val2017/000000389566.jpg,000000389566.jpg,./coco_val_images_2017/val2017/000000389566.jpg
788,78843,http://images.cocodataset.org/val2017/000000078843.jpg,000000078843.jpg,./coco_val_images_2017/val2017/000000078843.jpg
789,122927,http://images.cocodataset.org/val2017/000000122927.jpg,000000122927.jpg,./coco_val_images_2017/val2017/000000122927.jpg
790,225532,http://images.cocodataset.org/val2017/000000225532.jpg,000000225532.jpg,./coco_val_images_2017/val2017/000000225532.jpg
791,13659,http://images.cocodataset.org/val2017/000000013659.jpg,000000013659.jpg,./coco_val_images_2017/val2017/000000013659.jpg
792,153568,http://images.cocodataset.org/val2017/000000153568.jpg,000000153568.jpg,./coco_val_images_2017/val2017/000000153568.jpg
793,395633,http://images.cocodataset.org/val2017/000000395633.jpg,000000395633.jpg,./coco_val_images_2017/val2017/000000395633.jpg
794,419096,http://images.cocodataset.org/val2017/000000419096.jpg,000000419096.jpg,./coco_val_images_2017/val2017/000000419096.jpg
795,203488,http://images.cocodataset.org/val2017/000000203488.jpg,000000203488.jpg,./coco_val_images_2017/val2017/000000203488.jpg
796,361268,http://images.cocodataset.org/val2017/000000361268.jpg,000000361268.jpg,./coco_val_images_2017/val2017/000000361268.jpg
797,466125,http://images.cocodataset.org/val2017/000000466125.jpg,000000466125.jpg,./coco_val_images_2017/val2017/000000466125.jpg
798,414795,http://images.cocodataset.org/val2017/000000414795.jpg,000000414795.jpg,./coco_val_images_2017/val2017/000000414795.jpg
799,508101,http://images.cocodataset.org/val2017/000000508101.jpg,000000508101.jpg,./coco_val_images_2017/val2017/000000508101.jpg
800,253386,http://images.cocodataset.org/val2017/000000253386.jpg,000000253386.jpg,./coco_val_images_2017/val2017/000000253386.jpg
801,222991,http://images.cocodataset.org/val2017/000000222991.jpg,000000222991.jpg,./coco_val_images_2017/val2017/000000222991.jpg
802,530854,http://images.cocodataset.org/val2017/000000530854.jpg,000000530854.jpg,./coco_val_images_2017/val2017/000000530854.jpg
803,351810,http://images.cocodataset.org/val2017/000000351810.jpg,000000351810.jpg,./coco_val_images_2017/val2017/000000351810.jpg
804,338624,http://images.cocodataset.org/val2017/000000338624.jpg,000000338624.jpg,./coco_val_images_2017/val2017/000000338624.jpg
805,138492,http://images.cocodataset.org/val2017/000000138492.jpg,000000138492.jpg,./coco_val_images_2017/val2017/000000138492.jpg
806,263463,http://images.cocodataset.org/val2017/000000263463.jpg,000000263463.jpg,./coco_val_images_2017/val2017/000000263463.jpg
807,226592,http://images.cocodataset.org/val2017/000000226592.jpg,000000226592.jpg,./coco_val_images_2017/val2017/000000226592.jpg
808,378454,http://images.cocodataset.org/val2017/000000378454.jpg,000000378454.jpg,./coco_val_images_2017/val2017/000000378454.jpg
809,20059,http://images.cocodataset.org/val2017/000000020059.jpg,000000020059.jpg,./coco_val_images_2017/val2017/000000020059.jpg
810,227686,http://images.cocodataset.org/val2017/000000227686.jpg,000000227686.jpg,./coco_val_images_2017/val2017/000000227686.jpg
811,476215,http://images.cocodataset.org/val2017/000000476215.jpg,000000476215.jpg,./coco_val_images_2017/val2017/000000476215.jpg
812,297698,http://images.cocodataset.org/val2017/000000297698.jpg,000000297698.jpg,./coco_val_images_2017/val2017/000000297698.jpg
813,247917,http://images.cocodataset.org/val2017/000000247917.jpg,000000247917.jpg,./coco_val_images_2017/val2017/000000247917.jpg
814,439522,http://images.cocodataset.org/val2017/000000439522.jpg,000000439522.jpg,./coco_val_images_2017/val2017/000000439522.jpg
815,479448,http://images.cocodataset.org/val2017/000000479448.jpg,000000479448.jpg,./coco_val_images_2017/val2017/000000479448.jpg
816,424721,http://images.cocodataset.org/val2017/000000424721.jpg,000000424721.jpg,./coco_val_images_2017/val2017/000000424721.jpg
817,26690,http://images.cocodataset.org/val2017/000000026690.jpg,000000026690.jpg,./coco_val_images_2017/val2017/000000026690.jpg
818,558854,http://images.cocodataset.org/val2017/000000558854.jpg,000000558854.jpg,./coco_val_images_2017/val2017/000000558854.jpg
819,176901,http://images.cocodataset.org/val2017/000000176901.jpg,000000176901.jpg,./coco_val_images_2017/val2017/000000176901.jpg
820,334767,http://images.cocodataset.org/val2017/000000334767.jpg,000000334767.jpg,./coco_val_images_2017/val2017/000000334767.jpg
821,301563,http://images.cocodataset.org/val2017/000000301563.jpg,000000301563.jpg,./coco_val_images_2017/val2017/000000301563.jpg
822,86755,http://images.cocodataset.org/val2017/000000086755.jpg,000000086755.jpg,./coco_val_images_2017/val2017/000000086755.jpg
823,194471,http://images.cocodataset.org/val2017/000000194471.jpg,000000194471.jpg,./coco_val_images_2017/val2017/000000194471.jpg
824,420281,http://images.cocodataset.org/val2017/000000420281.jpg,000000420281.jpg,./coco_val_images_2017/val2017/000000420281.jpg
825,533206,http://images.cocodataset.org/val2017/000000533206.jpg,000000533206.jpg,./coco_val_images_2017/val2017/000000533206.jpg
826,99810,http://images.cocodataset.org/val2017/000000099810.jpg,000000099810.jpg,./coco_val_images_2017/val2017/000000099810.jpg
827,334483,http://images.cocodataset.org/val2017/000000334483.jpg,000000334483.jpg,./coco_val_images_2017/val2017/000000334483.jpg
